9.4234e-05	-4363820.36	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,177.205,2051.21,4086.66,2686.11,1750.32,1480.98,1656.57,2183.92,2735.77,3004.68,2732.4,2163.43,1612.17,1910.79,1712.08,297.378,297.378
9.31621e-05	-4363796.36	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,146.623,1981.2,4156.18,2716.77,1752.56,1469.97,1640.54,2177.24,2741.5,3022.13,2744.65,2156.25,1578.42,1919.78,1729.74,299.091,299.091
9.21649e-05	-4363776.33	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,122.343,1914.67,4215.31,2743.8,1756.04,1461.55,1626.86,2171.58,2745.89,3036.8,2755.6,2150.47,1546.92,1930.1,1742.7,300.669,300.669
9.12381e-05	-4363759.62	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,102.951,1852.32,4265.79,2767.51,1760.36,1455.2,1615.12,2166.8,2749.22,3049.13,2765.49,2146.01,1517.47,1941.82,1751.65,302.104,302.104
9.03777e-05	-4363745.70	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,87.3365,1794.44,4309.12,2788.17,1765.25,1450.5,1604.97,2162.81,2751.68,3059.45,2774.46,2142.77,1489.84,1954.95,1757.14,303.385,303.385
8.95793e-05	-4363734.14	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,74.6495,1741.1,4346.48,2806.05,1770.47,1447.1,1596.12,2159.5,2753.46,3068.05,2782.62,2140.64,1463.84,1969.5,1759.62,304.512,304.512
8.8839e-05	-4363724.59	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,64.2869,1692.21,4378.99,2821.45,1775.87,1444.74,1588.36,2156.79,2754.69,3075.18,2790.06,2139.47,1439.26,1985.43,1759.47,305.49,305.49
8.81529e-05	-4363716.76	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,55.7559,1647.5,4407.4,2834.6,1781.34,1443.21,1581.5,2154.63,2755.51,3081.04,2796.85,2139.15,1415.94,2002.71,1757,306.323,306.323
8.75174e-05	-4363710.41	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,48.6649,1606.77,4432.49,2845.74,1786.77,1442.35,1575.38,2152.94,2755.99,3085.81,2803.02,2139.56,1393.72,2021.29,1752.48,307.021,307.021
8.69305e-05	-4363705.34	0,4.46249e-06,1.07118e-05,1.94635e-05,3.17194e-05,4.88828e-05,7.29186e-05,0.000106579,0.000153717,0.00021973,0.000312175,0.000441637,0.000622938,0.000876834,0.00123239,0.00173032,0.00242763,0.00340415,0.00477169,inf	2.24323,2.24323,42.7388,1570.41,4456.75,2856.15,1792.65,1442.33,1570.11,2151.79,2756.22,3089.8,2808.84,2140.74,1372.47,2041.27,1746.27,307.591,307.591
